sample	gene	n_cpgs	methylated_count	total_count	weighted_average
sc3	g19830	187	1	3994	0.025
sc3	g19831	65	26	932	2.7897
sc3	g19832	14	0	166	0.0
sc3	g19833	6	0	81	0.0
sc3	g19834	7	0	75	0.0
sc3	g19836	27	172	771	22.3087
sc3	g19837	21	0	414	0.0
sc3	g19839	13	36	258	13.9535
sc3	g19844	86	6	2163	0.2774
sc3	g19845	4	0	91	0.0
sc3	g19846	5	74	76	97.3684
sc3	g19847	101	0	2163	0.0
sc3	g19848	5	0	126	0.0
sc3	g19849	74	0	1693	0.0
sc3	g19850	52	0	1629	0.0
sc3	g19851	12	0	255	0.0
sc3	g19853	44	2	2433	0.0822
sc3	g19854	78	0	5341	0.0
sc3	g19856	1	0	12	0.0
sc3	g19858	2	0	20	0.0
sc3	g19859	98	16	1685	0.9496
sc3	g19860	69	0	991	0.0
sc3	g19861	44	150	883	16.9875
sc3	g19862	26	0	854	0.0
sc3	g19863	117	15	2477	0.6056
sc3	g19864	22	1	303	0.33
sc3	g19866	6	0	145	0.0
sc3	g19867	4	4	320	1.25
sc3	g19868	8	7	650	1.0769
sc3	g19869	5	4	443	0.9029
sc3	g19870	8	6	668	0.8982
sc3	g19871	7	3	597	0.5025
sc3	g19872	8	1	656	0.1524
sc3	g19873	4	3	306	0.9804
sc3	g19874	4	1	290	0.3448
sc3	g19878	1	12	13	92.3077
sc3	g19879	7	0	146	0.0
sc3	g19881	3	0	44	0.0
sc3	g19882	1	0	12	0.0
sc3	g19885	9	0	258	0.0
sc3	g19886	4	0	98	0.0
sc3	g19890	9	0	229	0.0
sc3	g19898	12	0	175	0.0
sc3	g19904	29	0	321	0.0
sc3	g19905	115	49	2511	1.9514
sc3	g19906	43	0	1384	0.0
sc3	g19907	5	0	118	0.0
sc3	g19909	132	0	2443	0.0
sc3	g19910	10	0	131	0.0
sc3	g19911	34	0	581	0.0
sc3	g19912	25	1	466	0.2146
sc3	g19913	69	225	1691	13.3057
sc3	g19914	53	9	1498	0.6008
sc3	g19916	115	0	1845	0.0
sc3	g19917	81	0	1295	0.0
sc3	g19918	30	80	602	13.289
sc3	g19922	79	140	1704	8.216
sc3	g19923	17	0	330	0.0
sc3	g19924	1	0	19	0.0
sc3	g19926	12	0	209	0.0
sc3	g19927	1	10	10	100.0
sc3	g19928	2	18	25	72.0
sc3	g19932	11	0	117	0.0
sc3	g19933	9	0	103	0.0
sc3	g19934	10	0	309	0.0
sc3	g19935	66	0	1412	0.0
sc3	g19936	9	0	182	0.0
sc3	g19938	20	0	516	0.0
sc3	g19939	8	0	118	0.0
sc3	g19940	13	1	319	0.3135
sc3	g19955	8	2	190	1.0526
sc3	g19956	8	0	174	0.0
sc3	g19957	10	0	228	0.0
sc3	g19958	3	0	66	0.0
sc3	g19960	4	0	59	0.0
sc3	g19961	5	0	109	0.0
sc3	g19962	21	0	266	0.0
sc3	g19963	24	0	361	0.0
sc3	g19967	45	1	649	0.1541
sc3	g19968	183	12	4106	0.2923
sc3	g19969	25	280	435	64.3678
sc3	g19971	14	0	223	0.0
sc3	g19973	3	30	62	48.3871
sc3	g19975	5	0	143	0.0
sc3	g19976	1	0	31	0.0
sc3	g19977	13	0	271	0.0
sc3	g19979	1	13	14	92.8571
sc3	g19981	2	25	25	100.0
sc3	g19983	3	0	59	0.0
sc3	g19984	33	90	514	17.5097
sc3	g19985	102	2	2437	0.0821
sc3	g19986	130	1	3680	0.0272
sc3	g19988	131	3	1988	0.1509
sc3	g19992	67	18	1250	1.44
sc3	g19993	15	0	295	0.0
sc3	g19995	31	0	642	0.0
sc3	g19996	22	0	431	0.0
sc3	g19997	43	32	763	4.194
sc3	g19998	14	0	284	0.0
sc3	g19999	3	0	57	0.0
sc3	g20000	5	68	69	98.5507
sc3	g20002	1	0	11	0.0
sc3	g20003	28	0	491	0.0
sc3	g20005	1	0	14	0.0
sc3	g20009	68	237	1235	19.1903
sc3	g20012	21	161	259	62.1622
sc3	g20013	9	0	206	0.0
sc3	g20015	2	45	45	100.0
sc3	g20016	1	0	30	0.0
sc3	g20017	1	0	35	0.0
sc3	g20018	146	0	2944	0.0
sc3	g20020	31	0	492	0.0
sc3	g20022	22	0	305	0.0
sc3	g20023	5	0	119	0.0
sc3	g20024	5	0	109	0.0
sc3	g20026	1	0	25	0.0
sc3	g20027	28	0	656	0.0
sc3	g20031	1	0	23	0.0
sc3	g20032	22	113	540	20.9259
sc3	g20033	25	0	728	0.0
sc3	g20034	95	1	2319	0.0431
sc3	g20035	14	0	367	0.0
sc3	g20036	19	1	361	0.277
sc3	g20037	23	1	403	0.2481
sc3	g20047	2	47	48	97.9167
sc3	g20048	2	42	42	100.0
sc3	g20052	7	0	112	0.0
sc3	g20053	76	0	1614	0.0
sc3	g20054	59	1	1081	0.0925
sc3	g20059	1	0	17	0.0
sc3	g20060	103	348	6353	5.4777
sc3	g20061	14	38	753	5.0465
sc3	g20065	2	0	33	0.0
sc3	g20067	30	2	463	0.432
sc3	g20068	167	100	4152	2.4085
sc3	g20069	7	0	205	0.0
sc3	g20070	11	0	267	0.0
sc3	g20071	15	0	301	0.0
sc3	g20072	80	2	1799	0.1112
sc3	g20079	2	0	26	0.0
sc3	g20080	98	9	1607	0.56
sc3	g20082	48	76	1005	7.5622
sc3	g20083	49	1	854	0.1171
sc3	g20089	14	0	342	0.0
sc3	g20094	65	15	1310	1.145
sc3	g20095	32	0	785	0.0
sc3	g20096	1	12	12	100.0
sc3	g20097	4	11	47	23.4043
sc3	g20098	17	0	276	0.0
sc3	g20099	2	0	35	0.0
sc3	g20102	2	0	31	0.0
sc3	g20103	22	0	262	0.0
sc3	g20104	23	1	655	0.1527
sc3	g20105	82	0	1909	0.0
sc3	g20106	14	0	318	0.0
sc3	g20107	93	0	1640	0.0
sc3	g20108	6	0	81	0.0
sc3	g20109	18	0	426	0.0
sc3	g20110	32	7	457	1.5317
sc3	g20111	136	41	2612	1.5697
sc3	g20112	34	0	616	0.0
sc3	g20113	3	0	55	0.0
sc3	g20115	4	0	84	0.0
sc3	g20116	11	1	221	0.4525
sc3	g20117	2	56	56	100.0
sc3	g20119	1	9	10	90.0
sc3	g20124	1	0	21	0.0
sc3	g20126	25	19	621	3.0596
sc3	g20127	9	0	365	0.0
sc3	g20129	1	0	18	0.0
sc3	g20130	42	0	672	0.0
sc3	g20132	1	14	15	93.3333
sc3	g20133	28	0	448	0.0
sc3	g20134	3	13	52	25.0
sc3	g20135	153	142	3784	3.7526
sc3	g20136	155	293	4338	6.7543
sc3	g20138	43	340	1315	25.8555
sc3	g20139	33	1	767	0.1304
sc3	g20140	16	0	415	0.0
sc3	g20141	137	10	2923	0.3421
sc3	g20146	10	0	176	0.0
sc3	g20149	145	19	3515	0.5405
sc3	g20150	1	16	17	94.1176
sc3	g20152	80	115	1333	8.6272
sc3	g20153	1	0	14	0.0
sc3	g20154	113	2	2453	0.0815
sc3	g20155	87	2	1194	0.1675
sc3	g20156	86	17	1676	1.0143
sc3	g20157	4	42	88	47.7273
sc3	g20158	3	0	47	0.0
sc3	g20159	11	0	307	0.0
sc3	g20160	49	42	1000	4.2
sc3	g20164	48	0	1338	0.0
sc3	g20165	104	1	2464	0.0406
sc3	g20166	27	1	792	0.1263
sc3	g20168	2	4	23	17.3913
sc3	g20169	54	197	1800	10.9444
sc3	g20170	14	26	456	5.7018
sc3	g20171	19	19	601	3.1614
sc3	g20172	30	129	958	13.4656
sc3	g20182	18	0	382	0.0
sc3	g20184	37	0	515	0.0
sc3	g20185	4	0	52	0.0
sc3	g20186	71	0	2235	0.0
sc3	g20187	78	0	2336	0.0
sc3	g20196	16	0	361	0.0
sc3	g20197	38	0	926	0.0
sc3	g20200	147	1	2988	0.0335
sc3	g20208	12	3	230	1.3043
sc3	g20209	63	0	1516	0.0
sc3	g20210	9	0	90	0.0
sc3	g20211	10	0	114	0.0
sc3	g20212	12	1	566	0.1767
sc3	g20213	4	0	196	0.0
sc3	g20214	24	0	1259	0.0
sc3	g20216	1	0	12	0.0
sc3	g20217	9	1	156	0.641
sc3	g20218	17	0	331	0.0
sc3	g20219	8	0	114	0.0
sc3	g20220	7	0	78	0.0
sc3	g20221	13	0	167	0.0
sc3	g20227	1	15	15	100.0
sc3	g20228	3	0	96	0.0
sc3	g20229	27	3	637	0.471
sc3	g20230	20	3	291	1.0309
sc3	g20234	5	21	88	23.8636
sc3	g20240	12	194	194	100.0
sc3	g20242	5	0	81	0.0
sc3	g20243	20	0	310	0.0
sc3	g20244	1	14	14	100.0
sc3	g20245	22	0	514	0.0
sc3	g20246	1	0	26	0.0
sc3	g20247	2	35	35	100.0
sc3	g20248	38	0	940	0.0
sc3	g20249	53	1	1439	0.0695
sc3	g20254	22	0	234	0.0
sc3	g20255	2	13	29	44.8276
sc3	g20256	20	0	597	0.0
sc3	g20257	67	0	1114	0.0
sc3	g20259	19	0	429	0.0
sc3	g20260	25	0	586	0.0
sc3	g20261	24	0	543	0.0
sc3	g20266	2	0	33	0.0
sc3	g20268	32	17	711	2.391
sc3	g20271	7	97	188	51.5957
sc3	g20272	9	59	165	35.7576
sc3	g20273	39	18	797	2.2585
sc3	g20274	5	0	90	0.0
sc3	g20275	1	0	18	0.0
sc3	g20276	18	0	408	0.0
sc3	g20277	15	0	302	0.0
sc3	g20278	6	118	124	95.1613
sc3	g20279	213	2	4406	0.0454
sc3	g20282	96	0	1991	0.0
sc3	g20283	9	0	255	0.0
sc3	g20284	5	0	159	0.0
sc3	g20285	24	0	568	0.0
sc3	g20286	36	1	830	0.1205
sc3	g20287	12	0	203	0.0
sc3	g20290	1	0	18	0.0
sc3	g20295	1	0	12	0.0
sc3	g20300	59	445	884	50.3394
sc3	g20302	19	0	292	0.0
sc3	g20307	2	0	26	0.0
sc3	g20310	7	0	354	0.0
sc3	g20311	44	434	2190	19.8174
sc3	g20312	10	20	186	10.7527
sc3	g20313	3	0	68	0.0
sc3	g20315	18	0	452	0.0
sc3	g20316	8	295	341	86.5103
sc3	g20320	9	125	199	62.8141
sc3	g20326	17	0	305	0.0
sc3	g20327	1	0	21	0.0
sc3	g20328	8	0	133	0.0
sc3	g20331	2	0	35	0.0
sc3	g20332	11	0	246	0.0
sc3	g20334	5	12	105	11.4286
sc3	g20336	1	0	17	0.0
sc3	g20337	13	0	209	0.0
sc3	g20338	3	0	32	0.0
sc3	g20339	19	1	607	0.1647
sc3	g20340	2	17	45	37.7778
sc3	g20346	71	0	1063	0.0
sc3	g20350	10	0	216	0.0
sc3	g20351	58	0	1088	0.0
sc3	g20353	30	0	652	0.0
sc3	g20355	33	0	630	0.0
sc3	g20357	53	2	1333	0.15
sc3	g20358	4	25	85	29.4118
sc3	g20359	1	22	22	100.0
sc3	g20360	11	1	207	0.4831
sc3	g20361	29	0	795	0.0
sc3	g20362	12	0	410	0.0
sc3	g20363	70	0	1897	0.0
sc3	g20366	16	153	573	26.7016
sc3	g20370	9	0	217	0.0
sc3	g20371	14	0	346	0.0
sc3	g20372	121	0	3215	0.0
sc3	g20373	5	0	69	0.0
sc3	g20374	12	0	234	0.0
sc3	g20375	1	0	19	0.0
sc3	g20376	77	0	2052	0.0
sc3	g20381	30	0	685	0.0
sc3	g20383	94	5	1867	0.2678
sc3	g20386	12	279	351	79.4872
sc3	g20387	16	191	496	38.5081
sc3	g20388	5	0	113	0.0
sc3	g20389	8	0	201	0.0
sc3	g20390	7	0	155	0.0
sc3	g20391	1	0	27	0.0
sc3	g20394	20	0	314	0.0
sc3	g20398	53	0	845	0.0
sc3	g20400	279	16	4770	0.3354
sc3	g20402	32	1	603	0.1658
sc3	g20403	175	2	3117	0.0642
sc3	g20404	36	0	621	0.0
sc3	g20405	49	0	823	0.0
sc3	g20407	7	0	121	0.0
sc3	g20408	5	0	121	0.0
sc3	g20409	16	0	375	0.0
sc3	g20410	64	0	1238	0.0
sc3	g20413	37	4	755	0.5298
sc3	g20415	4	65	65	100.0
sc3	g20416	1	12	25	48.0
sc3	g20417	1	19	19	100.0
sc3	g20422	38	17	767	2.2164
sc3	g20423	20	24	473	5.074
sc3	g20425	6	96	101	95.0495
sc3	g20426	1	0	19	0.0
sc3	g20427	40	3	1057	0.2838
sc3	g20430	62	0	1202	0.0
sc3	g20431	11	1	255	0.3922
sc3	g20434	43	0	1048	0.0
sc3	g20435	18	2	531	0.3766
sc3	g20436	57	1	1618	0.0618
sc3	g20437	34	0	826	0.0
sc3	g20440	22	0	696	0.0
sc3	g20441	118	0	2774	0.0
sc3	g20444	54	0	988	0.0
sc3	g20445	95	1	1750	0.0571
sc3	g20447	88	6	1597	0.3757
sc3	g20448	6	1	109	0.9174
sc3	g20454	2	28	29	96.5517
sc3	g20457	39	0	867	0.0
sc3	g20458	112	40	3144	1.2723
sc3	g20459	10	0	207	0.0
sc3	g20462	1	9	15	60.0
sc3	g20466	7	0	139	0.0
sc3	g20467	58	1	1660	0.0602
sc3	g20468	30	0	764	0.0
sc3	g20469	30	0	748	0.0
sc3	g20470	43	1	1042	0.096
sc3	g20471	20	0	506	0.0
sc3	g20472	144	1	2764	0.0362
sc3	g20473	9	45	253	17.7866
sc3	g20474	23	265	421	62.9454
sc3	g20476	119	2	2643	0.0757
sc3	g20477	7	0	144	0.0
sc3	g20478	33	0	509	0.0
sc3	g20479	11	0	255	0.0
sc3	g20480	7	0	129	0.0
sc3	g20481	9	0	172	0.0
sc3	g20484	4	0	82	0.0
sc3	g20487	9	52	125	41.6
sc3	g20489	6	0	136	0.0
sc3	g20490	16	0	577	0.0
sc3	g20491	4	0	80	0.0
sc3	g20492	13	109	319	34.1693
sc3	g20493	8	0	151	0.0
sc3	g20498	37	0	743	0.0
sc3	g20499	54	86	1092	7.8755
sc3	g20500	13	0	249	0.0
sc3	g20501	1	14	15	93.3333
sc3	g20502	4	0	51	0.0
sc3	g20505	43	1	620	0.1613
sc3	g20506	56	3	1177	0.2549
sc3	g20507	30	0	667	0.0
sc3	g20509	54	0	1111	0.0
sc3	g20511	40	0	446	0.0
sc3	g20513	2	37	37	100.0
sc3	g20517	5	80	81	98.7654
sc3	g20519	25	0	458	0.0
sc3	g20520	18	1	678	0.1475
sc3	g20521	23	0	868	0.0
sc3	g20523	17	0	1111	0.0
sc3	g20524	1	16	24	66.6667
sc3	g20527	4	44	51	86.2745
sc3	g20532	40	0	913	0.0
sc3	g20533	20	125	286	43.7063
sc3	g20534	5	58	89	65.1685
sc3	g20535	5	59	128	46.0938
sc3	g20543	2	30	31	96.7742
sc3	g20545	10	0	279	0.0
sc3	g20546	22	0	551	0.0
sc3	g20547	148	3	3759	0.0798
sc3	g20553	5	40	110	36.3636
sc3	g20554	5	0	120	0.0
sc3	g20555	10	0	214	0.0
sc3	g20556	6	0	134	0.0
sc3	g20557	49	0	986	0.0
sc3	g20558	1	21	21	100.0
sc3	g20560	1	21	21	100.0
sc3	g20561	25	0	350	0.0
sc3	g20562	25	0	332	0.0
sc3	g20563	15	0	197	0.0
sc3	g20564	10	26	127	20.4724
sc3	g20565	2	29	29	100.0
sc3	g20569	6	22	120	18.3333
sc3	g20570	11	0	245	0.0
sc3	g20571	51	0	891	0.0
sc3	g20572	4	0	103	0.0
sc3	g20581	84	678	1890	35.873
sc3	g20582	130	40	4029	0.9928
sc3	g20583	23	1	523	0.1912
sc3	g20585	37	0	640	0.0
sc3	g20588	4	0	101	0.0
sc3	g20591	61	0	1713	0.0
sc3	g20592	65	1	1319	0.0758
sc3	g20593	18	0	386	0.0
sc3	g20597	23	0	470	0.0
sc3	g20598	2	25	25	100.0
sc3	g20600	2	0	30	0.0
sc3	g20601	30	0	370	0.0
sc3	g20602	1	0	14	0.0
sc3	g20603	46	3	865	0.3468
sc3	g20605	2	0	41	0.0
sc3	g20607	9	0	142	0.0
sc3	g20609	28	0	644	0.0
sc3	g20610	29	0	670	0.0
sc3	g20612	193	3	5891	0.0509
sc3	g20613	1	0	24	0.0
sc3	g20614	18	0	694	0.0
sc3	g20615	3	26	70	37.1429
sc3	g20617	1	14	14	100.0
sc3	g20618	8	16	109	14.6789
sc3	g20621	37	0	776	0.0
sc3	g20622	8	0	163	0.0
sc3	g20623	1	0	17	0.0
sc3	g20624	48	163	868	18.7788
sc3	g20625	2	0	29	0.0
sc3	g20626	71	0	1243	0.0
sc3	g20627	14	14	232	6.0345
sc3	g20628	25	0	349	0.0
sc3	g20629	10	15	201	7.4627
sc3	g20631	3	0	77	0.0
sc3	g20635	19	364	619	58.8045
sc3	g20637	19	0	412	0.0
sc3	g20638	4	0	116	0.0
sc3	g20639	47	1	1281	0.0781
sc3	g20640	26	22	617	3.5656
sc3	g20641	79	0	1593	0.0
sc3	g20644	3	0	35	0.0
sc3	g20645	30	0	506	0.0
sc3	g20646	40	0	783	0.0
sc3	g20648	25	1	432	0.2315
sc3	g20649	6	0	92	0.0
sc3	g20652	31	0	800	0.0
sc3	g20653	21	0	596	0.0
sc3	g20654	2	0	57	0.0
sc3	g20655	4	0	88	0.0
sc3	g20657	26	0	704	0.0
sc3	g20658	28	1	666	0.1502
sc3	g20659	16	0	286	0.0
sc3	g20660	58	0	1089	0.0
sc3	g20668	32	0	559	0.0
sc3	g20669	7	0	127	0.0
sc3	g20670	46	11	969	1.1352
sc3	g20672	42	59	559	10.5546
sc3	g20673	7	48	124	38.7097
sc3	g20674	40	9	579	1.5544
sc3	g20675	1	12	12	100.0
sc3	g20677	115	5	2552	0.1959
sc3	g20693	11	0	322	0.0
sc3	g20694	1	11	11	100.0
sc3	g20695	16	0	182	0.0
sc3	g20697	44	0	2498	0.0
sc3	g20698	59	0	3010	0.0
sc3	g20699	31	8	474	1.6878
sc3	g20700	8	0	206	0.0
sc3	g20701	77	1	2210	0.0452
sc3	g20702	3	0	65	0.0
sc3	g20703	18	0	316	0.0
sc3	g20707	5	0	70	0.0
sc3	g20709	10	10	307	3.2573
sc3	g20712	5	43	114	37.7193
sc3	g20715	1	0	19	0.0
sc3	g20723	4	119	124	95.9677
sc3	g20730	2	0	20	0.0
sc3	g20737	1	15	32	46.875
sc3	g20739	5	0	84	0.0
sc3	g20745	15	37	197	18.7817
sc3	g20746	42	0	683	0.0
sc3	g20748	22	0	409	0.0
sc3	g20750	40	0	812	0.0
sc3	g20752	4	0	88	0.0
sc3	g20753	18	0	321	0.0
sc3	g20754	1	0	19	0.0
sc3	g20756	3	0	44	0.0
sc3	g20758	11	230	237	97.0464
sc3	g20761	2	73	131	55.7252
sc3	g20762	10	0	201	0.0
sc3	g20763	25	48	758	6.3325
sc3	g20764	20	110	578	19.0311
sc3	g20765	65	0	898	0.0
sc3	g20766	14	0	221	0.0
sc3	g20773	197	837	6345	13.1915
sc3	g20778	36	1	1256	0.0796
sc3	g20779	26	8	752	1.0638
sc3	g20780	47	1	1283	0.0779
sc3	g20781	43	1	768	0.1302
sc3	g20782	1	13	21	61.9048
sc3	g20783	2	0	44	0.0
sc3	g20784	3	0	70	0.0
sc3	g20786	50	278	1047	26.5521
sc3	g20788	103	2	3088	0.0648
sc3	g20789	1	17	17	100.0
sc3	g20793	38	0	880	0.0
sc3	g20794	3	0	55	0.0
sc3	g20796	46	0	882	0.0
sc3	g20797	68	3	939	0.3195
sc3	g20800	1	7	19	36.8421
sc3	g20806	129	2250	8998	25.0056
sc3	g20808	3	0	32	0.0
sc3	g20812	20	14	381	3.6745
sc3	g20813	46	685	1179	58.1001
sc3	g20814	2	28	56	50.0
sc3	g20815	34	0	851	0.0
sc3	g20818	198	0	4331	0.0
sc3	g20819	161	43	3703	1.1612
sc3	g20821	84	1	1648	0.0607
sc3	g20824	25	0	564	0.0
sc3	g20826	22	0	444	0.0
sc3	g20827	34	0	639	0.0
sc3	g20828	46	0	1211	0.0
sc3	g20829	32	0	863	0.0
sc3	g20831	12	0	344	0.0
sc3	g20833	36	1	493	0.2028
sc3	g20834	6	0	87	0.0
sc3	g20835	6	112	114	98.2456
sc3	g20836	19	187	356	52.5281
sc3	g20837	76	15	1566	0.9579
sc3	g20841	3	38	43	88.3721
sc3	g20846	9	1	149	0.6711
sc3	g20847	15	23	240	9.5833
sc3	g20848	8	16	134	11.9403
sc3	g20850	21	0	265	0.0
sc3	g20851	10	0	233	0.0
sc3	g20852	2	9	49	18.3673
sc3	g20853	5	1	118	0.8475
sc3	g20857	16	0	370	0.0
sc3	g20860	29	0	701	0.0
sc3	g20861	22	0	334	0.0
sc3	g20862	49	112	1115	10.0448
sc3	g20863	47	0	1146	0.0
sc3	g20864	56	0	1242	0.0
sc3	g20866	11	1	192	0.5208
sc3	g20867	18	131	302	43.3775
sc3	g20873	1	0	17	0.0
sc3	g20874	12	249	259	96.139
sc3	g20876	119	0	2326	0.0
sc3	g20877	7	43	130	33.0769
sc3	g20878	3	0	68	0.0
sc3	g20879	44	2	835	0.2395
sc3	g20881	8	0	168	0.0
sc3	g20882	24	0	531	0.0
sc3	g20883	23	0	411	0.0
sc3	g20885	16	0	449	0.0
sc3	g20887	10	1	310	0.3226
sc3	g20892	1	0	22	0.0
sc3	g20893	2	0	38	0.0
sc3	g20894	26	0	501	0.0
sc3	g20895	18	0	354	0.0
sc3	g20898	184	0	6347	0.0
sc3	g20899	100	1	4743	0.0211
sc3	g20900	13	0	246	0.0
sc3	g20901	39	0	651	0.0
sc3	g20902	19	0	373	0.0
sc3	g20904	45	0	975	0.0
sc3	g20905	31	1	577	0.1733
sc3	g20906	4	0	59	0.0
sc3	g20907	3	0	31	0.0
sc3	g20908	23	210	726	28.9256
sc3	g20911	263	7	4974	0.1407
sc3	g20915	4	1	89	1.1236
sc3	g20916	8	0	251	0.0
sc3	g20917	52	315	2036	15.4715
sc3	g20919	2	0	35	0.0
sc3	g20920	14	0	231	0.0
sc3	g20921	57	1	1275	0.0784
sc3	g20922	100	0	2490	0.0
sc3	g20923	26	0	770	0.0
sc3	g20925	65	2	1529	0.1308
sc3	g20927	13	0	261	0.0
sc3	g20928	21	0	451	0.0
sc3	g20930	14	1	303	0.33
sc3	g20932	33	0	638	0.0
sc3	g20934	12	20	238	8.4034
sc3	g20936	4	0	72	0.0
sc3	g20939	21	1	516	0.1938
sc3	g20940	25	0	510	0.0
sc3	g20941	10	0	166	0.0
sc3	g20943	15	0	279	0.0
sc3	g20945	9	0	123	0.0
sc3	g20949	33	1	612	0.1634
sc3	g20950	39	1	957	0.1045
sc3	g20951	59	0	1007	0.0
sc3	g20954	9	264	438	60.274
sc3	g20955	3	37	37	100.0
sc3	g20958	94	1125	3306	34.029
sc3	g20962	134	5991	6222	96.2874
sc3	g20964	33	1	983	0.1017
sc3	g20965	51	79	1244	6.3505
sc3	g20966	9	0	102	0.0
sc3	g20968	12	301	302	99.6689
sc3	g20969	69	0	1211	0.0
sc3	g20972	2	33	33	100.0
sc3	g20976	38	0	987	0.0
sc3	g20977	67	0	1583	0.0
sc3	g20978	13	0	309	0.0
sc3	g20981	136	1	6287	0.0159
sc3	g20983	4	0	86	0.0
sc3	g20984	5	33	181	18.232
sc3	g20985	5	31	156	19.8718
sc3	g20989	12	0	195	0.0
sc3	g20990	2	0	42	0.0
sc3	g20991	23	0	359	0.0
sc3	g20992	3	0	47	0.0
sc3	g20993	13	0	219	0.0
sc3	g20994	6	22	139	15.8273
sc3	g20995	1	15	15	100.0
sc3	g21002	7	0	192	0.0
sc3	g21004	15	23	296	7.7703
sc3	g21005	1	0	21	0.0
sc3	g21006	44	0	782	0.0
sc3	g21007	76	2	1795	0.1114
sc3	g21009	79	1	1734	0.0577
sc3	g21010	9	0	134	0.0
sc3	g21011	41	0	693	0.0
sc3	g21012	48	0	711	0.0
sc3	g21013	70	1	969	0.1032
sc3	g21014	14	0	243	0.0
sc3	g21015	12	0	246	0.0
sc3	g21016	1	11	11	100.0
sc3	g21017	5	0	55	0.0
sc3	g21019	23	0	687	0.0
sc3	g21020	15	0	470	0.0
sc3	g21021	68	0	2001	0.0
sc3	g21022	6	0	114	0.0
sc3	g21023	11	0	420	0.0
sc3	g21024	24	1	768	0.1302
sc3	g21028	80	1	1125	0.0889
sc3	g21029	8	0	125	0.0
sc3	g21030	10	0	204	0.0
sc3	g21031	17	0	335	0.0
sc3	g21032	2	0	42	0.0
sc3	g21033	23	0	473	0.0
sc3	g21034	3	0	35	0.0
sc3	g21037	4	106	107	99.0654
sc3	g21038	15	1	384	0.2604
sc3	g21039	28	1	861	0.1161
sc3	g21040	16	0	382	0.0
sc3	g21041	198	3	4697	0.0639
sc3	g21043	198	3	5845	0.0513
sc3	g21044	61	1	1298	0.077
sc3	g21047	12	15	200	7.5
sc3	g21050	6	0	106	0.0
sc3	g21051	13	0	429	0.0
sc3	g21052	23	0	570	0.0
sc3	g21053	26	0	606	0.0
sc3	g21054	26	145	469	30.9168
sc3	g21057	29	0	421	0.0
sc3	g21058	25	1	682	0.1466
sc3	g21059	56	1	942	0.1062
sc3	g21060	1	0	19	0.0
sc3	g21061	56	2	833	0.2401
sc3	g21062	11	0	127	0.0
sc3	g21063	33	0	969	0.0
sc3	g21066	14	0	449	0.0
sc3	g21075	56	0	1565	0.0
sc3	g21076	14	0	277	0.0
sc3	g21077	69	4	2245	0.1782
sc3	g21078	31	0	1112	0.0
sc3	g21084	3	0	75	0.0
sc3	g21087	6	14	219	6.3927
sc3	g21088	10	43	496	8.6694
sc3	g21089	3	13	113	11.5044
sc3	g21096	8	5	422	1.1848
sc3	g21099	6	73	101	72.2772
sc3	g21100	11	230	282	81.5603
sc3	g21105	6	5	246	2.0325
sc3	g21106	37	21	1496	1.4037
sc3	g21108	8	0	150	0.0
sc3	g21109	11	0	226	0.0
sc3	g21110	2	0	44	0.0
sc3	g21116	33	168	745	22.5503
sc3	g21121	1	0	16	0.0
sc3	g21125	102	519	2121	24.4696
sc3	g21126	5	0	89	0.0
sc3	g21130	5	0	78	0.0
sc3	g21131	55	226	746	30.2949
sc3	g21134	9	0	120	0.0
sc3	g21136	100	0	1637	0.0
sc3	g21137	14	0	149	0.0
sc3	g21138	8	0	101	0.0
sc3	g21139	11	0	169	0.0
sc3	g21140	1	0	11	0.0
sc3	g21142	27	0	535	0.0
sc3	g21143	45	2	1268	0.1577
sc3	g21144	14	0	345	0.0
sc3	g21145	36	0	685	0.0
sc3	g21146	3	0	66	0.0
sc3	g21147	75	1	1281	0.0781
sc3	g21151	21	0	437	0.0
sc3	g21156	291	9	16578	0.0543
sc3	g21157	5	0	54	0.0
sc3	g21158	43	0	648	0.0
sc3	g21161	82	3	2169	0.1383
sc3	g21163	34	0	462	0.0
sc3	g21165	9	0	141	0.0
sc3	g21166	7	0	140	0.0
sc3	g21169	32	1	597	0.1675
sc3	g21171	14	1	363	0.2755
sc3	g21172	11	0	228	0.0
sc3	g21178	34	0	554	0.0
sc3	g21179	49	0	1122	0.0
sc3	g21181	30	0	457	0.0
sc3	g21186	10	0	209	0.0
sc3	g21187	34	0	1278	0.0
sc3	g21188	7	1	148	0.6757
sc3	g21189	2	34	34	100.0
sc3	g21191	6	0	94	0.0
sc3	g21192	4	0	72	0.0
sc3	g21193	80	1	1631	0.0613
sc3	g21194	61	2	1213	0.1649
sc3	g21195	5	0	95	0.0
sc3	g21196	19	0	505	0.0
sc3	g21200	15	62	185	33.5135
sc3	g21204	97	5	7698	0.065
sc3	g21207	24	0	793	0.0
sc3	g21208	43	527	2758	19.108
sc3	g21209	12	133	605	21.9835
sc3	g21210	14	1	255	0.3922
sc3	g21213	4	0	79	0.0
sc3	g21222	8	0	184	0.0
sc3	g21224	21	0	232	0.0
sc3	g21226	58	0	796	0.0
sc3	g21227	131	32	2617	1.2228
sc3	g21228	20	40	626	6.3898
sc3	g21229	27	1	775	0.129
sc3	g21230	35	0	891	0.0
sc3	g21232	7	0	91	0.0
sc3	g21233	86	0	1936	0.0
sc3	g21235	12	0	244	0.0
